Media,Headline,Media Caption,Display Date,Text,Group
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/994284.jpg,Map,994.284,1905,"""Map of Gorge of Niagara River to accompany report on New Discoveries in the physics of the Falls"" and is a compilation of several surveys and put together by J.W. Spencer in 1905. The map begins around Chippewa near where the Welland River enters the Niagara River and ends just beyond Queenston. On the map, railways like the Grand Trunk and Michigan Central are depicted, along with other prominent landscape features like the escarpment, the whirlpool, the falls, and wayfinding points like table rock and the various bridges that span the river.",Niagara FallsGorgeGrand TrunkMichigan CentralNiagara escarpmentIroquois shoreChippawaQueen Victoria ParkLyellHubbard PointCliftonWhirlpoolSt. David'sBurried GorgeBerryman HillBrock's MonumentNiagara UniversityWelland River
https://s3.amazonaws.com/pastperfectonline/images/museum_74/023/995028.jpg,Map,995.028,1887,"A map of Laura Secord's route from Queenston to Beaverdams created for Mrs. Sarah Anne Curzon for her publication written in 1887 titled ""Laura Secord, the heroine of 1812: A Drama; and Other Poems"". ""Map made for Mrs. Curzon when writing her Drama ""Laura Secord"" to show the course of that heroine from Queenston to Beaver Dams (calling at St. David's) to warn the small British force guarding supplies of an attack by 500 Americans stationed at Fort George, under Col. Boerstler, they were resisted by British Indians and surrounded by Lt. FitzGibbon's force of 49 men.""",QueenstonWalkTrekBattle of Beaverdams
https://s3.amazonaws.com/pastperfectonline/images/museum_74/085/995039.jpg,Map,995.039,"August 23, 1947","This map shows the lands south of the original town of Niagara, as patented from the Crown.Lots are labelled with names and original dates of occupation. David William Smith November 6, 1795Arent Bradt May 6, 1796Peter Russell July 2, 1796William McClellan June 10, 1801William Dickson November 20, 1797Robert Pelkington (Pilkington) May 12, 1797",Early SettlementFounding of Niagara-on-the-LakeIrish Town
https://s3.amazonaws.com/pastperfectonline/images/museum_74/023/996007.jpg,Map,996.007,1955,"Old Romance Map of Historical Niagara-on-the-Lake. ""Where Canada Began.""An historical sight-seeing map, copyright 1955, notes most of the local heritage sites including Fort George (built 1799, reconstructed in the 1930's), Fort Mississauga (built 1816), St. Mark's Church (built 1805, rebuilt 1843), St. Andrew's Presbyterian Church (built 1796, rebuilt 1831). The map also includes some sights that do not exist anymore, Riverside Hotel (also known as Lakeview Hotel), Old Tannery, Old Candle Factory. Also note current buildings which are yet to be built, Shaw Festival Theatre (built 1973), Queens Landing Hotel (built 1990), and the Pillar and Post Inn (from a converted canning factory, additionsl rooms added 1972).",Riverside HotelLakeview HotelOld TanneryOld Candle FactoryShaw Festival TheatrePillar and Post InnQueen's Landing Hotel
https://s3.amazonaws.com/pastperfectonline/images/museum_74/019/989072.jpg,Medal,989.072,1914-1918,"A bronze medal with a figure of Britannia standing beside a lion. The medal is inscribed with ""He Died For Freedom and Honour"" and the name ""Edward Thomas Edwards"".",Death Penny
https://s3.amazonaws.com/pastperfectonline/images/museum_74/088/2002044152.jpg,Memorandum,2002.044.152,"October 1, 1829",Notes and bonds in security for 1000 pounds sterling in the Bank of Upper Canada.,Starkweather and Brownbank of Upper Canada
https://s3.amazonaws.com/pastperfectonline/images/museum_74/081/2004027114a_b.jpg,Memorandum,2004.027.114A+B,"April 9, 1914","This contract is between Hattie M, Randall and Alfred Ball, the executors of John DeWolfe Randall's estate, and Arthur J Coyne. This agreement has A.J. Coyne lease The Apothecary at 5 Queen Street for 5 years, paying $300 per year. At the end of the lease, Coyne has the option to purchase the property and its contents for $5,000. Coyne went on to operate this business from 1914 until 1922.",apothecarydrug storemedicinerentlease
https://s3.amazonaws.com/pastperfectonline/images/museum_74/075/978491.jpg,Memorandum,978.49.1,1837,"A memorandum regarding the purchase of a new fire bell for the Niagara Fire Company. It was first rung on March 27, 1837 (or 1839) and cost just over £ 71.11.3. It weighed 700lbs.  Committee members are listed below: W.D. Millar, John Munro, Henry Charles, W. Press, John Andrews, James Harvey.",Niagara Fire CompanyFiremen
https://s3.amazonaws.com/pastperfectonline/images/museum_74/091/9925191.jpg,Memorandum,992.5.191,1814-MAR.28,"This document, dated March 28, 1814, is a report of Captain Bradley's Company.  It is currently unknown which Regiment this belongs to.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/022/9925192.jpg,Memorandum,992.5.192,1814-JUL.24,"This document, dated July 24, 1814, is an evening report of the 10th Company, 104th Regiment, in Kingston. Names included on the document are Sergeant Benway and Peter Davy.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/022/9935428.jpg,Memorandum,993.5.428,1820-AUG.10,"This document, dated August 1820, is a memorandum signed by Samuel Street concerning financial transactions between the late James Rogers and Lieut. [Prime], an American, in June 1813. Street, along with his partner Thomas Clark, owned Niagara Falls Mills and was one of the largest money-lenders and financiers in Upper Canada.  Other notable names mentioned within the document are David Secord and John McFarland.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/065/9945367.jpg,Memorandum,994.5.367,1907-MAY.27,"Document is a letter by George W.H. Comer, who was a Custom's Officer, responding to a question at a indignation meeting about a flag. Mr. Comer answered that the flag was a ""Jack"" of the British Ensign that floated at the top of the Brock Monument at Queenston Heights that was flown during the indignation meeting that occured on June 30, 1840. Letter is dated May 27, 1907",Brock's MonumentQueenston Heights
https://s3.amazonaws.com/pastperfectonline/images/museum_74/088/98739812.jpg,Menu,987.398.12,1927,"Menu and programme of banquet for William Lyon Mackenzie King, the 10th Prime Minister of Canada, that was held at the King Edward Hotel in Toronto.",BanquetKing Edward Hotelmenuprogramme
https://s3.amazonaws.com/pastperfectonline/images/museum_74/084/9895581.jpg,Menu,989.5.581,"August 9, 1893","This menu was for an event celebrating the 300th birthday of English writer Izaak Walton.Walton was the author of ""The Compleat Angler"", a book of prose and verse celebrating the art and spirit of fishing. He dedicated over 25 years to this book and produced 5 editions, expanding his 13 chapters to 21 chapters.During this dinner they planned to be telling fish stories in Izaak Walton's honour.This meal was held at the Queen's Royal. Being served was; salmon, frog's legs, soft shell crab, Brook trout, Niagara Black Bass, lobster and snipe (a small bird) on toast. For dessert was; almond macaroons, Niagara Peaches, Lincoln grapes, California plums, Bartlet pears along with Stilton cheese and French coffee.",Queen's Royal HotelNiagara Black BassNiagara PeachesFishing
https://s3.amazonaws.com/pastperfectonline/images/museum_74/020/991288.jpg,Menu,991.288,1882-1883,A Christmas day dinner menu from the Queens Royal Hotel in Toronto. Date 1882,Queens Royal HotelQueens Hotel TorontoDinner Menu
https://s3.amazonaws.com/pastperfectonline/images/museum_74/020/991289.jpg,Menu,991.289,1900-MAY 31,"A dinner menu from the Queen's Hotel in Toronto. Features a poem entitled ""Our Bobs"" on the inside cover by Rudyard Kipling. Date 1900",Queens Royal HotelQueens Hotel TorontoMenu
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/9932071.jpg,Menu,993.207.1,1992,"A menu for the Oban Inn, dated to before the fire in 1992. After renovations, due to the fire, they now have 26 rooms. The Inn had 23 rooms at the production of this menu.The dining room is advertised as having a non-smoking area.Originally built in 1824 by Captain Duncan Milloy of Oban, Scotland. He was known to open his home to all guests.",Oban Innmenu
https://s3.amazonaws.com/pastperfectonline/images/museum_74/087/2009027248 ag.jpg,Minutes,2009.027.248 A-G,"October 29, 1906","Approved motions from Niagara Township Council about tenders opened for work bids, petition from payers of the township, and a Local Option Bylaw.",road worktendersbylawpetitionLake Shore Roadmonument hill
https://s3.amazonaws.com/pastperfectonline/images/museum_74/083/9895319.jpg,Minutes,989.5.319,1838 - 1839,The booklet contains information on the formation of the Sleigh club in 1838 in Drummondville.  The club comprised of members from Niagara Falls and Niagara and the intention was to meet every Tuesday and Friday. Tuesdays were to be ladies day.  The names of the members are listed as are accounts of the ball held at Harrington's Hotel.  Some of those involved are from the military garrisoned at Niagara including members of the 43rd Regiment and the King's Dragoon Guards. There were 30 members in total.  One meeting was at Moffatt's (presumably the Moffat Inn) and several balls were held with the 43rd regimental band playing.,Sleigh ClubMoffatt's InnHarrington's Hotel43rd Regiment of FootKing's Dragoon GuardsRegimental Band
https://s3.amazonaws.com/pastperfectonline/images/museum_74/081/9925011.jpg,Minutes,992.5.011,"January 8, 1897",The motion to appoint a committee to explore procedures for obtaining medals for Canadian militia who served in 1837-1866 and 1870.Moved by Captain S. Bruce Harman and seconded by Lieutenant R.E. Kingsford.Signed by the Honoray Secretary of the Queens Jubilee Citizens Committee.,Militiamedalmeeting minutesFenian RaidsdecorationawardedCanadian MilitiaQueens Jubilee Citizens Committee
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/9945359.jpg,Minutes,994.5.359,1826-SEP.13,"Minutes from a meeting held by the Members of the Society for Promoting Christian Knowledge in Niagara on September 13, 1826. In this meeting the Niagara District Committee was formed with the same rules as the Order of the Parent Society. Vice Presidents listed from Niagara (Niagara-on-the-Lake) include Rev. Robert Addison, The Hon. William Claus and Robert Dickson; the treasurer was Thomas McCormick of Niagara; and those on the standing committee from Niagara include J.B Clench, Thomas Butler and Isaac Swayze. An additional meeting was held on September 14, 1826 with members of the standing committee to determine which publications would be purchased from England.",Society for Promoting Christian Knowledge in Niagara
https://s3.amazonaws.com/pastperfectonline/images/museum_74/091/9895677.jpg,Mortgage,989.5.677,1792,This document is an original copy of an unsigned mortgage between Francis Elsworth and John McFarland for land near the Niagara Falls.,MortgageNiagara Falls
https://s3.amazonaws.com/pastperfectonline/images/museum_74/091/9895679.jpg,Mortgage,989.5.679,1802,This is a mortgage agreement between Charles Selich and John McFarland on lot number 19 in Town of Niagara.,mortgagelot 19
https://s3.amazonaws.com/pastperfectonline/images/museum_74/080/2015030015.jpg,"Music, Sheet",2015.030.015,1932,"The sheet music for the song ""Through the Years"" by Vincent Youmans. This is the song that Roy Greaves played at his brother, Gordon's, wedding.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/001/1998089119.jpg,Music:Songs,1998.089.119,unknown,"A typed list of ""nite"" songs from the First World War. The exact date of issue is unknown.",First World WarGreat WarMusicWWI
https://s3.amazonaws.com/pastperfectonline/images/museum_74/087/2009027257.jpg,Newsletter,2009.027.257,"January 7, 1929","This is a letter from the Hospital for Sick Children asking for donations.The inside two page spread has images and details on how the donations will improve the lives of ""little sufferers"".",Hospital for Sick Children donations
https://s3.amazonaws.com/pastperfectonline/images/museum_74/087/2009027283.jpg,Newsletter,2009.027.283,"January 4, 1932","In this letter, Irving E. Robertson, the Chairman of the Board of Trustees for the Hospital for Sick Children (Toronto) is requesting from the Niagara Township donations to help support the hospital.",Hospital for Sick Childrengrantloan
https://s3.amazonaws.com/pastperfectonline/images/museum_74/018/9885101.jpg,Newsletter,988.5.101,1898-JUL.16,"The Lark was a newsletter associated with the Queen's Royal Hotel. This edition was for those who were attending the Ninth Annual Canadian Tournament of the Canadian Lawn Tennis Association, Saturday July 16, 1898. The Lark included Personal Notes, Jokes and Songs. There are also advertisements for Toronto Merchants.Queen's Royal Hotel: Opening in 1869, the Royal Niagara, as it was first called, was built with money received from the County after the relocation of the Courthouse to St. Catharines. The first class hotel became the destination of choice for those who wanted to escape the confines of the city and enjoy a peaceful time by the lake. This was one of the finest hotels in North America. The hotel later changed its name to the Queen's Royal Hotel. This wonderful hotel became the victim of a rollercoaster economy based on tourism. Advancements in roads and cars led to the demise of the Queen's Royal in 1927. The building was demolished in 1930. There were many activities avaliable at the hotel, including tennis.  There was also an annual International Championship Tournament. Five courts could be played at one time. The tennis courts were located parallel to Front Street, between Regent Street and King Street. Other activities avaliable were swimming, boating, lawn bowling, and golf.",Queens Royal Hotel Ninth Annual Canadian Tournament of the Canadian Lawn Tennis AssociationTennisThe Lark
https://s3.amazonaws.com/pastperfectonline/images/museum_74/088/2002044285.jpg,Newspaper,2002.044.285,"May 19,1905","A May 19, 1905 issue of the Times Newspaper. Articles featured include an auction at O'Neil's Hotel, the sale of Gee Fruit Farm (Niagara Falls), the sale of land near Virgil, and the Niagara Navigation Company is instituting a freight service with connections to the Michigan Central Railway. Two obituaries of note in the issue are for Mrs. Mary Servos and Margaret M. Aitkins, Mary's daughter. Mary Servos (nee Ball) owned and managed the Servos farm known as Four Mile Creek Mills or Palatine Hill. During her time on the family homestead, when she was not managing the affairs of the farm or her children, Mary turned one of the rooms into a museum and displayed Servos family documents and artifacts. Margaret Marilla Aikins died unexpectedly the day after her Mary's death, and she was buried in the Aikins family plot in St. Mark's.","Dewart, Young & Maw, SolicitorsAuctionGee Fruit FarmNiagara Navigation CompanySteamer CoronaFreightMichigan Central RailwaySovereign Bank of CanadaWelland CanalMcClelland's StoreSteamer ChicoraTug Euphremia7th Field BatteryWoman's Christian Temperance UnionBusiness College"
https://s3.amazonaws.com/pastperfectonline/images/museum_74/088/2002044286.jpg,Newspaper,2002.044.286,"January 6, 1896","A January 6, 1896 issue of The Daily Standard, St. Catharines. This newspaper has an obituary for Harry E. Smyth as well as an article about the abduction and finding of Josie O'Laughlin of Buffalo. There is also an obituary and funeral announcement for William L. Taylor of Homer.",Daily Standardnewspaperobituaryabduction
https://s3.amazonaws.com/pastperfectonline/images/museum_74/088/2002044287.jpg,Newspaper,2002.044.287,"January 7, 1896","January 7, 1896 issue of The Daily Standard, St. Catharines. This newspaper has a funeral announcement for Harry E. Smyth and a notice for the funeral of Gertrude Chittenden (River Road, St.Marks), the pallbearers were  W. Lansing, W. Geale, G. McFarland, P. Ball, J. McFarland, and L. Nelles. There is also a brief notice for the Niagara Town Election results.",funeralobituarypall bearerselectionsreevemayorcouncillor
https://s3.amazonaws.com/pastperfectonline/images/museum_74/088/2002044288.jpg,Newspaper,2002.044.288,"July 18,1892","""The Toronto World"" newspaper.There is an article on pages 3 and 4 of this newspaper that discuss the events in Niagara that were held to celebrate the 100th anniversary of the founding of Upper Canada",Upper CanadaCelebrationCentennialanniversaryToronto World
https://s3.amazonaws.com/pastperfectonline/images/museum_74/088/2002044289.jpg,Newspaper,2002.044.289,"December 15,1901","""Special Woman's Supplement"" in ""The World"" newspaper, edited by Harriet Hubbard Ayer. This special edition was compiled from ""The Arts of Beauty or Secrets of a Lady's Toilet"" by Lola Montez.Montez was an advocate for women to cultivate their beauty and use it for power. She provides tips on how to get smooth skin, grow good hair and how to make a woman's face and eyes beautiful. Montez also outlines which habits will ruin a good complexion.",beauty tipsThe World Newspaperself carewomen's health
https://s3.amazonaws.com/pastperfectonline/images/museum_74/088/2002044290.jpg,Newspaper,2002.044.290,"February 19, 1892","A February 19, 1892 issue of the Welland Tribune with a long article about Fort Niagara titled ""Fort Niagara during the Revolution: Agitation in Tryon County"".",Fort NiagaraRevolutionTryon County
https://s3.amazonaws.com/pastperfectonline/images/museum_74/088/2002044291.jpg,Newspaper,2002.044.291,"January 22, 1892","A January 22, 1892 copy of the Welland Tribune (only pages 1, 2, 7, and 8). This issues an article titled ""Fort Niagara During the Revolution"" from the papers of Colonel John Butler.",Fort NiagaraWelland TribuneRevolutionButler's Rangers
https://s3.amazonaws.com/pastperfectonline/images/museum_74/002/2002063ab.jpg,Newspaper,2002.063 (A-B),"Sept 8-11,1759","Vol.V1 #422 of The London Chronicle or Universal Evening Post dated from Sept. 8, 1759 to September 11, 1759. The articles within the newspaper focus on the progress that is being made by the British army during the French-Indian War.Transcriptions of relevant articles are as follows:Copty of a Letter from James De Lancey, Fsq; Lieutenant Governor of New York, to Mr. Secretary Pitt.New York, August 5, 1759Sir,As I would not slip an opportunity of conveying agreeable news, I take this, by a merchant ship, ready to sail for Bristol, with pleasure to congratulate you on the success of his Majesty's arms, in defeating the French army, coming to the relief of Niagara, which brought on the early surrender of the fort, whereby the most important pass in all of the Indian countires is brought under his Majesty's subjection.The army defeated was made up by troops drawn from Venango, Beave River, and Presq' Isle, so that those parts must in a manner lie open to Brigadier General Stanwix; and therefore I cannot doubt of his success.I received the account yesterday afternoon by express: for the particulars I refer to the inclosed relation sent me by Lieut. Coventry, Assistant Deputy Quarter Master General at Albany, which contains the substance of the intelligence I have received. Copy of Lieut. Coventry's Letter to Lieutenant Governor De Lancey.Albany, August 2, 1759SirI have this moment received the agreeable news of Niagara's surrendering to our army on the 25th ult. Six hundred and seven prisoners are on their way from Niagara for this place. Lieut. Moncrieff brought the dispatches, and sets out tomorrow morning for Ticonderoga. If Col. Amherst be not failed, let him have the enclosed.Copy of the Account of the Defeat of the French near Niagara, and Reduction of the Fort, inclosed in Lieut. Coventry's Letter.This day Lieut. Moncrieff, Aide de Camp to the late Gen. Prideaux, arrived here from Niagara, which he left the 26th inst. in his way to Gen. Amherst. From the said gentleman we have the following particulars; viz. That, after the melancholy accident of the 20th [Brigadier General Prideaux being killed by the bursting of a cohorn] the command of the army devolving on Sir William Johnson, he continued to pursue the late general's vigorous measures, and erected his third battery within 100 yards of the flag bastion. Having intelligence from his Indians of a large party on their march from the falls, to relieve the fort, Sir William made a disposition to prevent them. The 23rd, in the evening, he ordered the light infantry, and picquets of the line, to lie near the road on our left, leading from the falls to the for. These he reinforced, in the morning of hte 24th, with the grenadiers, and part of the 46th regiment, all under the command of Lieutenant Colonel Massey. Lieutenant Colonel Farquhar, with the 44th battalion, was ordered to the tail of the trenches, to support the guard of the trenches commanded by Major Beckwith. About eight in the morning, our Indians advanced to speak to the French Indians, which the enemy declined. The action began soon after, with the scream, as usual, from the enemy; but our troops were so well diposed to receive them in front, and our Indians on their flanks, that, in less than an hour's time, the whole army was ruined. The number of slain was not ascertained, as the pursuit continued for five miles.  17 officers were made prisoners, among whom are M. D'Aubry, Chief in Command, wounded; M. De Lignery, second in command,  and wounded,; also M. Marin, Leader of the Indians; M. de Villie, Repentini, Martini, Basone, all Captains; and several others. After this defeat, which was in sight of the garrison, Sir William sent Major Harvey into the fort, with a list of the officers taken, recommending it to the Commanding Officer to surrenderm before more blood was shed, and while he had it in his power to restrain the Indians. The Commanding Officer, to be certain of such a defeat, sent an Officer of his to see the prisoners; they were shown to him; and, in short, the capitulation was finished about ten at night on the 24th, by which teh garrison surrendered with the honours of war; which Lieut. Moncrieff saw embarked the mornign he came away, to the number of 607 private men, exclusive of the Officers and their Ladies, and those taken in the action. We expect them here tomorrow on their way to New York. Whitewall, September 3. This morning Lieutenant Colonel Amherst arrived here with letters from Major Ganeral Amherst to the Right Honourable Mr. Secretary Pitt, dated at the camp of Ticonderoga the 17th July; giving an account of his having taken possession of the lines of that place on the 24th, the garrison having abandoned and set fire to the fort. The preceding night, at ten o'clock, some volunteers got into the fort, and brought the colours away with them. The troops extinguished the fire as soon as possible, and saved all they could. The letters add, that Honourable Colonel Townshend, Deputy Adjutant General, was killed on the 25th of July, but on what occasion is not mentioned. Whitewall, September 10On Sunday the 8th instant, at two of the clock in the afternoon, Captain Prescott arrived with the following letter from Major General Amherst to Mr. Secretary Pitt, dated Crown-Point, August 5, 1759.Sir,I did myself the honour of writing to you a very short letter on the 27th of July, as I would not retard Lieut. Col. Amherst from settin gout, that he might acquiaint you of his Majesty's troops being in possession of the Fort and lines of Ticonderoga; and I now send Captain Prescott with this, to inform you of the great event of the redution of Niagara; and at the same time to give you an account of my arrival here with a part of the army under my immediate command.The 27th of July, I encamped within the lines, and began to level the trenches and batteries, filled up the road I had made from Lake Chaplain to the Saw-Mill River for the carrying on the siege, encamped four battalions of Provincials near the Fort for repairing the works, sent 500 men to Fort George for provisions, etc. ordered all the French boats to be fished up, and the brig and boats I had ordered to be built for carrying gunsm, to be finished in all haste, that I may be superior to the enemy's troops on the Lake. 28th. The fire was not totally extinguished. I fowarded everything as fast as possible that I might get possession of Crown Point without loss of time. In the aftrnoong I received an account of most unlucky accident, the death of Brigadier-General Prideaux, who was walking in the trenches on the evening of the 19th; the gunner carelessly fireed a cohorn and shot him, when the approaches were within 140 yards of the covered way. I immediately ordered Brigadier-General Gage to set out for Oswego, to take on him the command of that army. 29th. Five companies of Provincials arrived this day from the provinces. Intelligence that the enemy troops, which were encamped on the eastern side of the Lake, were now moved to Crown Point: I kept small parties constantly looking from the mountains into Crown Point, their two sloops, and a schooner there: They depend on my not getting boats over, and that I shall be obliged to build some of force. 30th. It raiend hard last night, and this day, which put a great stop to getting the batteaus over the Carrying-Place.31st. I ordered the Fort by the water side to be put in good order, and to be completed, as the enemy had not quite finished it: Ordered the Fort of Ticonderoga to be repaired upon the same plan as the enemy had built it, which will save great time and expenses, as it si but a small part of the whole that is ruined; the costs the enemy has been at in building the Fort and houses are very great. The glacis and covered way quite good: The counterscarp of the glacis, masonry: The counterscarp of the dutch, masonry. Two ravelins of masonry that cover the only front to which approaches can be carried on. The Fort, a square with four bastions, built with logs on the rocks, which are covered with some masonry to level the foundation. The wood part of it is the worst finished. One bastion, and a part of two courtins, demolished, but not in the front that can be earliest attacked. The casements are good; the walls of the burnt barracks are not damaged. Eleven good ovens have helped us greatly. As the situation of the Fort is very advantageous for the protection of his Majesty's dominions, and the approaches may be rendered as difficul to the enemy, as they have been to the King's troops, and that there is no fault in it but its being small, I have thought proper to have it repaired,which I hope will meet with your approbation. 1st of August. At noon a scouting party's came in, said the enemy had abandoned Crown Point; this makes no alteration in my motions, as I am already trying all I can to get forward; but on this, I sent away Major General Graham with all expedition to command the 2nd battalion of the Royal Highland regiment, and to march them to Ofwego, that in case, from the unfortunate death of Brigadier General Prideaux, the reduction should not have taken place. Brigadier General Gage may return to the attack with the utmost vigour and dispatch, and to pursue the ulterior operations of the campaign.2nd. Very rainy weather put a stop entirely to getting boats over the Carrying Place this day.3rd. A party I had sent to Crown Point, brought in a deserter from late Forbes' in a French coat, one that I had pardoned for desertion when I was at Fort George. I thought it so necessary to make an immediate example, that I had him hanged directly. Sent two hundred rangers through the woods to Crown Point.4th. The Generale at two in the morning, Assemblee half an hour later, and the Rangers, Light Infantry, Grenandiers, and two brigades of Regulars, were soon embarked, except the Royal Highland regiment that waited for boats, which detained me some time. I however arrived at Crown Point before the evening, landed and posted all the corps, some encamped and some lay on their arms. At night, Lieut. Moncrieff, whom I had sent with Brigadier General Prideaux, arrived with a letter from Sir William Johnson, enclsoing the capitulation of Niagara, both which I have the satisfaction to sent to you.5th. I ordered Lieut. Col. Eyre to trace out the ground for a Fort, which I will set about with all possible expedition. This post secure entirely all his Majesty's dominions that are behind it, from the inroads of the enemy, and the scalping parties that have infested the whole country, and it will give great peace and quiet to the King's subjects, who will now settle in their habitations from this to New York. I shall take fast hold of it, and not neglect, at the same time, to forward every measure I can to enable me to pass Lake Chaplain, and you may be assured, Sir, I shall, to the best of my capacity, try to pursue everything for the success and honour of his Majesty's arms.I am, etc.Jeff. Amherst",Fort NiagaraFort TiconderogaFrench-Indian War
https://s3.amazonaws.com/pastperfectonline/images/museum_74/081/2004027117.jpg,Newspaper,2004.027.117,"July 4, 1981","A St. Catharines Standard newspaper clipping titled ""Queen Mother to Unveil Plaque: Historic pharmacy captures past era,"" discusses The Apothecary (5 Queen Street) receiving its historical designation and that the Queen Mother will be there to unveil it. Present at the ceremony will be past pharmacist A.J. Coyne's widow and his granddaughter.",St. Catharines Standardapothecarydrug storemedicinerestoration
https://s3.amazonaws.com/pastperfectonline/images/museum_74/005/2008001020.jpg,Newspaper,2008.001.020,"June 15, 1813","June 15, 1813 edition of ""The War"" newspaper. This newspaper was published bi-weekly from June 1812 to September 1814 by S. Woodworth & Company in New York. Editor Samuel Woodworth formed the content of the newspaper using official documents from both the American and British side with the intention to report the events of the war. The contents included in this issue are Official Accounts of the Capture of Fort George with copies of letters written by Commodore Isaac Chauncey, Major-General Henry Dearborn, Morgan Lewis, and Lieutenant Colonel James P. Preston. It also has articles discussing the Chesapeake and Shannon, Disaster on Lake Champlain, the loss of General Pike, Halifax, a list of captured British ships, naval court of enquiry, opinion pieces, a notice to persons employed on board private armed vessels and a British account of the attack made on Sacket’s Harbor.",The War NewspaperS. Woodworth & Company Battle of Fort GeorgeUSS ChesapeakeHMS ShannonLake ChamplainHalifaxSacket’s HarborThe War of 1812
https://s3.amazonaws.com/pastperfectonline/images/museum_74/005/2008001023.jpg,Newspaper,2008.001.023,"15th October,1813","The October 15, 1813 edition of ""The Weekly Messenger"". This newspaper was published in Boston, Massachusetts every Friday by James Cutler and includes a variety of topics relating to the War of 1812. The first page begins with a proclamation by the Governor of Massachusetts regarding a day of public thanksgiving and prayer for a good harvest in which he also mentions the need to end the war. This page is also monopolised by an article discussing the making and storing of cider. The Foreign News section particularly mentions war in Germany, Spain and Austria.  The paper also includes a section on the events of the war of 1812 which has letters from Commodore Isaac Chauncey. He discusses the battle of Lake Ontario, the General Pike ship, and Yeo.  The paper is also comprised of articles on General Harrison’s army landing at Malden, British prisoners, the summer campaign in Vermont, General Duane, religious ceremonies at Newton, the battle on Lake Erie, the capture of the Argus by the Pelican (a British account), the funeral of Captain Wm. Henry Allen of the Argus and a letter from Commodore Rodgers to the Secretary of the Navy. It also includes the price of merchandise such as butter, beans, corn, liquor, and cheese.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/007/2010046001.jpg,Newspaper,2010.046.001,"July 18, 1812","The Weekly Register, also known as the Niles Weekly Register, was a weekly periodical edited by Hezekiah Niles (1777-1839) and published in Baltimore Maryland. Volumes of interest were published between 1811 (Vol. 1, No. 1, September 7, 1811) to 1814 (Vol. 5, No. 26, February 26, 1814). These volumes focus primarily on 19th century politics and government in the United States of America.Niles edited and published the Weekly Register until 1836, making it one of the most widely-circulated magazines in the United States. The popularity also made Niles into one of the most influential journalists of his day. Devoted primarily to politics, Niles' Weekly Register is considered an important source for the history of the period. The Register also recorded current economics, technology, science, medicine, geography, archaeology, the weather, and stories of human interest.",Niles' Weekly Register United States of America
https://s3.amazonaws.com/pastperfectonline/images/museum_74/017/9875244.jpg,Newspaper,987.5.244,1818-57,"Includes the following newspapers: UPPER CANADA PHOENIX,DUNDAS U.C.-JUNE 1818,   HAMILTON GAZETTE-1845-DEC.31; 1846-FEB.26, HAMILTON SPECTATOR AND JOURNAL OF COMMERCE-1852-FEB.11, THE CANADIAN,HAMILTON C.W.-1853-JAN.26,JUNE 1,NOV.5, THE JOURNAL HAMILTON C.W.-1853-JUNE 7  BRANTFORD COUNTY HERALD,BRANTFORD C.W.-1853-APRIL 6,  TRI-WEEKLY MORNING HERALD,BRANTFORD C.W.-1856-MARCH 20, THE DAILY SPECTATOR AND JOURNAL OF COMMERCE,HAMILTON   C.W.-1857-MARCH 13,16, The Upper Canada Phoenix newspaper includes a letter to the editor by James Crooks, a response to James Durand's complaint of not being named in the Commission of the Peace, which also describes his experience during the Battle of Fort George and a few details on the Battle of Queenston Heights. He describes his travels to and from the battle sites including an encounter with General Dearborn and the American troops on his way back from visiting General Vincent and Colonel Harvey at twelve mile creek.This paper also contains an ad for Robert Gourlay, a proclaimed radical who was ardently against the Family Compact in Upper Canada.",War of 1812Battle of Fort GeorgeFamily Compact ReformerRebellion 1837
https://s3.amazonaws.com/pastperfectonline/images/museum_74/017/9875264.jpg,Newspaper,987.5.264,1812-OCT.24,"The York Gazette, York, Upper Canada was printed by John Cameron on October 24, 1812. The paper has various articles that describe events of the ongoing war including a letter found on an American Officer at the battle of Queenston.  Letters of recognition to and from Major General R.H. Sheaffe on the victory of Queenston and his appointment as President Administering the Government of Upper Canada, and Major General of his Majesty's Forces is also included. Most importantly there is a description of Major General Isaac Brock and Lieut. Colonel MacDonell's funeral procession on October 16th, 1812. The article also contains a map outlining the location of certain individuals within the procession such as Pall Bearers and Chief Mourners. There is also a small tribute and two proclamations concerning Brock.",Isaac Brock Funeral processionSheaffePresident Administering the Government of Upper CanadaSoldierLieut. Colonel MacDonellFort GeorgeBattle of Queenston HeightsDearbornVincentHarveyLincolnMilitia
